""	"Kota Kudo"	"22"	"125"	"145"	"Japonya"	"Urawa Reds"	"£4.609.444"	"D C"	"68,27"	"77,68"
""	"Miguel Rodríguez"	"22"	"133"	"145"	"İspanya"	"FC Utrecht"	"£13.341.191"	"AM/ST RL"	"62,95"	"66,86"
""	"Tiquinho Soares"	"34"	"120"	"145"	"Brezilya,Portekiz"	"SAN"	"£124.942"	"ST "	"61,33"	"61,33"
""	"Rodri"	"25"	"130"	"145"	"İspanya"	"Al-Arabi Sports Club"	"£11.200.961"	"AM RLC"	"64,73"	"67,74"
""	"Jovon Makama"	"21"	"123"	"145"	"İngiltere"	"Norwich City"	"£8.108.356"	"AM/ST RL"	"63,19"	"71,82"
""	"Enrico Delprato"	"25"	"136"	"145"	"İtalya"	"Parma Calcio 1913"	"£10.758.555"	"D/WB RC"	"67,18"	"70,31"
""	"Isaac Price"	"22"	"123"	"145"	"Kuzey İrlanda,İngiltere,Almanya"	"West Bromwich Albion"	"£9.762.000"	"M/AM C"	"63,18"	"71,81"
""	"Alexander Simmelhack"	"19"	"102"	"145"	"Danimarka"	"Silkeborg Idrætsforening"	"£4.523.971"	"ST "	"54,67"	"70,88"
""	"Gustavo Scarpa"	"31"	"133"	"145"	"Brezilya,İtalya"	"ATM"	"£8.112.613"	"M/AM RLC"	"66,74"	"66,74"
""	"Santos"	"35"	"117"	"145"	"Brezilya"	"FOR"	"£268.474"	"GK "	"62,89"	"62,89"
""	"Antonio Pacheco"	"23"	"123"	"145"	"İspanya"	"Albacete"	"£2.388.235"	"DM/M C"	"64,59"	"71,94"
""	"Isaac Romero"	"25"	"138"	"145"	"İspanya"	"Sevilla"	"£25.926.204"	"ST "	"67,52"	"68,5"
""	"Matheus"	"33"	"134"	"145"	"Brezilya,Portekiz"	"FK Crvena zvezda Beograd"	"£300.000.000"	"GK "	"67,33"	"67,33"
""	"Ademilson"	"31"	"107"	"145"	"Brezilya"	""	"£0"	"ST "	"59,81"	"59,81"
""	"Aly Cissokho"	"38"	"99"	"145"	"Fransa,Senegal"	"Lamphun Warrior"	"£29.312"	"D/WB/M L"	"61,24"	"61,24"
""	"Anthony Modeste"	"37"	"114"	"145"	"Fransa,Martinik"	"Montpellier Hérault SC"	"£269.210"	"ST "	"58,86"	"58,86"
""	"Alessandro Plizzari"	"25"	"115"	"145"	"İtalya"	"Venezia Football Club"	"£787.507"	"GK "	"63,11"	"76,03"
""	"Douglas Santos"	"31"	"142"	"145"	"Brezilya,Rusya"	"Zenit St. Petersburg"	"£300.000.000"	"D/WB LC"	"66,05"	"66,05"
""	"Wallace"	"30"	"110"	"145"	"Brezilya"	"BTF"	"£474.510"	"D C"	"64,95"	"64,95"
""	"Cássio"	"38"	"127"	"145"	"Brezilya"	"CEC"	"£902.410"	"GK "	"65,83"	"65,83"
""	"Junior Messias"	"34"	"123"	"145"	"Brezilya,İtalya"	"Genoa Cricket and Football Club"	"£30.179"	"M/AM RC"	"62,99"	"62,99"
""	"Jean Michaël Seri"	"34"	"106"	"145"	"Fildişi Sahilleri"	"NK Maribor"	"£300.000.000"	"DM/M C"	"57,9"	"57,9"
""	"Róger Guedes"	"29"	"136"	"145"	"Brezilya"	"Al-Rayyan Sports Club"	"£11.173.508"	"AM/ST RL"	"66,95"	"66,95"
""	"Youcef Belaïli"	"33"	"131"	"145"	"Cezayir"	"Espérance Sportive de Tunis"	"£226.593"	"AM LC"	"66,33"	"66,33"
""	"Vedat Muriqi"	"31"	"144"	"145"	"Kosova,Arnavutluk"	"Mallorca"	"£300.000.000"	"ST "	"70,45"	"70,45"
""	"Max Finkgräfe"	"21"	"120"	"145"	"Almanya"	"RB Leipzig"	"£4.666.716"	"D/WB L"	"61,65"	"72,28"
""	"Ali Maâloul"	"35"	"125"	"145"	"Tunus"	"Club Sportif Sfaxien"	"£300.000.000"	"D/WB L"	"64,72"	"64,72"
""	"Ogenyi Onazi"	"32"	"71"	"145"	"Nijerya,İtalya"	"Rende Calcio 1968"	"£0"	"DM/M C"	"51,53"	"51,53"
""	"Ramadan Sobhi"	"28"	"125"	"145"	"Mısır"	"Pyramids Football Club"	"£5.935.372"	"AM RLC"	"64,86"	"64,86"
""	"Ange Ahoussou"	"21"	"118"	"145"	"Fildişi Sahilleri"	"Sportklub Rapid"	"£5.504.996"	"D C"	"63,47"	"75,28"
""	"Callum Olusesi"	"18"	"101"	"145"	"İngiltere,Nijerya"	"Tottenham Hotspur"	"£4.775.813"	"DM/M/AM C"	"56,26"	"73,33"
""	"Roberto Piccoli"	"24"	"132"	"145"	"İtalya"	"ACF Fiorentina"	"£41.150.280"	"ST "	"65,1"	"67,72"
""	"Amara Diouf"	"17"	"97"	"145"	"Senegal"	"AS Académie Génération Foot"	"£0"	"AM RLC"	"56,9"	"75,74"
""	"Filippo Ranocchia"	"24"	"125"	"145"	"İtalya"	"Palermo F.C."	"£1.698.261"	"DM/M/AM C"	"63,96"	"71,55"
""	"Facundo González"	"22"	"123"	"145"	"Uruguay,İtalya"	"Juventus"	"£269.241"	"D C"	"65,64"	"75,6"
""	"Bertrand Traoré"	"30"	"132"	"145"	"Burkina Faso"	"Sunderland"	"£10.226.035"	"M/AM/ST RL"	"64,38"	"64,38"
""	"Bastos"	"34"	"124"	"145"	"Angola,Brezilya"	"BOT"	"£300.000.000"	"D C"	"66,63"	"66,63"
""	"Taiwo Awoniyi"	"28"	"135"	"145"	"Nijerya"	"Nottingham Forest"	"£21.951.998"	"ST "	"68,43"	"68,43"
""	"Patson Daka"	"26"	"123"	"145"	"Zambiya"	"Leicester City"	"£6.775.254"	"ST "	"62,19"	"64,44"
""	"Chidera Ejuke"	"27"	"137"	"145"	"Nijerya"	"Sevilla"	"£3.176.030"	"M/AM RL"	"65,62"	"66,16"
""	"Kristjan Asllani"	"23"	"136"	"145"	"Arnavutluk,İtalya"	"Blu-neri Milano"	"£3.952.850"	"DM/M C"	"66,05"	"69,13"
""	"Sebastiano Esposito"	"23"	"133"	"145"	"İtalya"	"Blu-neri Milano"	"£2.368.564"	"AM/ST C"	"67,14"	"70,48"
""	"Andrea Giorgini"	"23"	"119"	"145"	"İtalya"	"FC Südtirol"	"£1.885.301"	"D C"	"63,22"	"74,55"
""	"Carlos Vinícius"	"30"	"137"	"145"	"Brezilya,Portekiz"	"GRE"	"£6.772.253"	"ST "	"63,38"	"63,38"
""	"Lorenzo Pirola"	"23"	"131"	"145"	"İtalya"	"Olympiacos SF Piraeus"	"£16.177.346"	"D C"	"70,3"	"77,08"
""	"Léo Duarte"	"29"	"120"	"145"	"Brezilya"	"Başakşehir Futbol Kulübü"	"£3.107.177"	"D RC"	"65,2"	"66,88"
""	"Rodrigo Becão"	"29"	"125"	"145"	"Brezilya"	"Fenerbahçe A.Ş."	"£2.831.063"	"D C"	"70,54"	"72"
""	"Adryelson"	"27"	"130"	"145"	"Brezilya"	"Al-Wasl"	"£11.907.821"	"D C"	"69,41"	"72,64"
""	"Alieu Fadera"	"23"	"128"	"145"	"Gambiya"	"Como 1907"	"£8.833.921"	"M/AM L"	"64,2"	"69,84"
""	"Emam Ashour"	"27"	"135"	"145"	"Mısır"	"Al-Ahly Sporting Club"	"£15.409.076"	"DM/M/AM C"	"65,85"	"66,53"
""	"Alessandro Bianco"	"23"	"126"	"145"	"İtalya"	"ACF Fiorentina"	"£5.574.133"	"DM/M C"	"64,4"	"72,3"
""	"Yoram Zague"	"19"	"115"	"145"	"Fransa,Fildişi Sahilleri"	"Paris Saint-Germain"	"£4.677.087"	"D/WB R"	"60,28"	"72,76"
""	"Lautaro Acosta"	"37"	"109"	"145"	"Arjantin"	""	"£0"	"M RLC"	"61,33"	"61,33"
""	"Raúl Bobadilla"	"38"	"87"	"145"	"Paraguay,Arjantin"	"FC Aarau"	"£2.363"	"AM/ST C"	"52,95"	"52,95"
""	"Aljoša Vasić"	"23"	"118"	"145"	"Sırbistan,İtalya"	"KAA Gent"	"£3.201.200"	"M/AM RLC"	"62,44"	"71,16"
""	"Tim Drexler"	"20"	"118"	"145"	"Almanya"	"Fussballclub RB Salzburg"	"£9.181.765"	"D RC"	"64,01"	"75,93"
""	"Samuel Iling-Junior"	"21"	"124"	"145"	"İngiltere,Kongo Demokratik Cumhuriyeti"	"Aston Villa"	"£16.350.000"	"M/AM RL"	"63,02"	"72,15"
""	"Kerem Aktürkoğlu"	"26"	"140"	"145"	"Türkiye"	"Fenerbahçe A.Ş."	"£22.516.908"	"AM/ST RLC"	"64,97"	"65,64"
""	"Simón García"	"20"	"115"	"145"	"Kolombiya"	"AS Monaco"	"£6.645.750"	"D C"	"64,01"	"77,25"
""	"Giuseppe Ambrosino"	"22"	"122"	"145"	"İtalya"	"Parthenope"	"£5.081.535"	"AM/ST L"	"63,57"	"71,13"
""	"Eliás Montiel"	"19"	"125"	"145"	"Meksika"	"Pachuca CF"	"£2.447.392"	"DM C"	"68,52"	"77,73"
""	"Víctor Cuesta"	"36"	"122"	"145"	"Arjantin,Brezilya"	"Club Atlético Platense"	"£300.000.000"	"D C"	"69,16"	"69,16"
""	"Martín Nervo"	"34"	"125"	"145"	"Arjantin"	"Club Atlético Huracán"	"£427.316"	"D RC"	"67,43"	"67,43"
""	"Lisandro López"	"36"	"121"	"145"	"Arjantin,İspanya"	"Club Atlético Belgrano"	"£244.194"	"D C"	"68,22"	"68,22"
""	"Carlos Izquierdoz"	"36"	"126"	"145"	"Arjantin,İtalya"	"Club Atlético Lanús"	"£300.000.000"	"D C"	"69,46"	"69,46"
""	"Mattia Zanotti"	"22"	"133"	"145"	"İtalya"	"FC Lugano"	"£6.029.396"	"D/WB/M R"	"63,87"	"68,91"
""	"Germán Pezzella"	"34"	"124"	"145"	"Arjantin,İtalya"	"Club Atlético River Plate"	"£300.000.000"	"D C"	"67,97"	"67,97"
""	"Gonzalo Escalante"	"32"	"120"	"145"	"Arjantin,İtalya"	"Deportes La Serena"	"£300.000.000"	"DM/M C"	"64,11"	"64,11"
""	"Gonzalo Martínez"	"32"	"118"	"145"	"Arjantin"	"Club Atlético Tigre"	"£2.109.424"	"AM RLC"	"62,55"	"62,55"
""	"Aingeru Olabarrieta"	"19"	"120"	"145"	"İspanya,Bask Bölgesi"	"A. Bilbao"	"£5.295.858"	"M/AM RL"	"60,75"	"71,23"
""	"Oscar Schwartau"	"19"	"119"	"145"	"Danimarka"	"Norwich City"	"£9.763.380"	"M/AM/ST LC"	"60,56"	"71,42"
""	"Yunus Akgün"	"25"	"142"	"145"	"Türkiye"	"Galatasaray A.Ş."	"£14.784.157"	"AM RLC"	"66,57"	"66,98"
""	"Ewen Jaouen"	"19"	"110"	"145"	"Fransa"	"Stade de Reims"	"£7.967.986"	"GK "	"61,78"	"74,62"
""	"Jorge Cabello"	"21"	"123"	"145"	"İspanya"	"Levante"	"£13.611.257"	"D LC"	"63,37"	"72,98"
""	"Clement Bischoff"	"19"	"125"	"145"	"Danimarka,Kenya"	"Fussballclub RB Salzburg"	"£14.163.483"	"WB/M/AM L"	"61,04"	"69,46"
""	"Edvin Austbø"	"20"	"126"	"145"	"Norveç"	"Viking FK"	"£7.765.656"	"AM RL"	"61,37"	"69,41"
""	"Relebohile Mofokeng"	"20"	"120"	"145"	"Güney Afrika"	"Orlando Pirates Football Club"	"£350.575"	"AM RLC"	"60,47"	"70,9"
""	"Yaroslav Rakitskyi"	"36"	"111"	"145"	"Ukrayna"	"Chornomorets Odesa"	"£61.795"	"D C"	"61,39"	"61,39"
""	"Serhiy Sydorchuk"	"34"	"121"	"145"	"Ukrayna"	"KVC Westerlo"	"£320.096"	"DM/M C"	"64,06"	"64,06"
""	"Abdoulkarim Traoré"	"20"	"123"	"145"	"Birleşik Arap Emirlikleri,Mali"	"Al-Ain FC"	"£8.707.808"	"D/DM/M RC"	"62,01"	"71,42"
""	"Samuel Gidi"	"21"	"115"	"145"	"Slovakya,Gana"	"FC Cincinnati"	"£1.675.430"	"DM/M C"	"59,31"	"71,58"
""	"Mahamadou Doumbia"	"21"	"122"	"145"	"Mali"	"Al-Ittihad Club"	"£20.100.000"	"DM/M C"	"64,35"	"74,56"
""	"Shoya Nakajima"	"31"	"96"	"145"	"Japonya"	"Urawa Reds"	"£26.870"	"AM LC"	"55,42"	"55,42"
""	"Emmanuel Dennis"	"27"	"118"	"145"	"Nijerya"	"Brøndbyernes Idrætsforening"	"£816.490"	"AM/ST RLC"	"60,86"	"61,53"
""	"Ricardo Centurión"	"32"	"111"	"145"	"Arjantin,İtalya"	"Club Atlético Racing de Córdoba"	"£300.000.000"	"AM RLC"	"62,38"	"62,38"
""	"Cristian Espinoza"	"30"	"131"	"145"	"Arjantin,Amerika Birleşik Devletleri"	"Brøndbyernes Idrætsforening"	"£5.023.020"	"AM RL"	"65,19"	"65,19"
""	"Ahmetcan Kaplan"	"22"	"122"	"145"	"Türkiye"	"AFC Ajax"	"£7.140.508"	"D C"	"66,88"	"77,49"
""	"Bento"	"26"	"130"	"145"	"Brezilya,İtalya,Almanya"	"Al-Nassr Football Club"	"£10.125.000"	"GK "	"67,22"	"73,41"
""	"Volodymyr Brazhko"	"23"	"127"	"145"	"Ukrayna"	"Dynamo Kyiv"	"£16.607.492"	"DM/M C"	"63,69"	"71,6"
""	"Arsenii Batahov"	"23"	"131"	"145"	"Ukrayna"	"Trabzonspor A.Ş."	"£17.788.228"	"D C"	"65,94"	"72,31"
""	"Chupete"	"21"	"123"	"145"	"İspanya"	"Málaga"	"£6.913.654"	"ST "	"63,38"	"72,04"
""	"Rodrigo Muniz"	"24"	"136"	"145"	"Brezilya"	"Fulham"	"£16.973.000"	"ST "	"66,67"	"68,53"
""	"Talles Magno"	"23"	"128"	"145"	"Brezilya,Amerika Birleşik Devletleri"	"New York City FC"	"£9.129.423"	"AM/ST RLC"	"63,71"	"68,2"
""	"Shunki Higashi"	"25"	"117"	"145"	"Japonya"	"Sanfrecce Hiroshima"	"£216.180"	"WB/DM/M LC"	"59,34"	"64,62"
""	"Gonzalo Montiel"	"28"	"132"	"145"	"Arjantin,İspanya"	"Club Atlético River Plate"	"£17.085.784"	"D R"	"66,34"	"68,12"
""	"Gabriel Pirani"	"23"	"133"	"145"	"Brezilya,İtalya,Amerika Birleşik Devletleri"	"D.C. United"	"£6.102.288"	"M/AM C"	"66"	"70,1"
""	"Matt Turner"	"31"	"126"	"145"	"Amerika Birleşik Devletleri,Litvanya"	"Olympique Lyonnais"	"£5.870.389"	"GK "	"63,33"	"64,57"
""	"Stole Dimitrievski"	"31"	"140"	"145"	"Kuzey Makedonya,İspanya"	"Valencia"	"£22.922.006"	"GK "	"68,61"	"68,96"
""	"Houssem Aouar"	"27"	"140"	"145"	"Cezayir,Fransa"	"West Ham United"	"£33.920.000"	"M/AM C"	"70,17"	"70,53"
""	"Tajon Buchanan"	"26"	"140"	"145"	"Kanada,Jamaika"	"Villarreal"	"£38.016.240"	"WB/M/AM R"	"66,89"	"67,58"
""	"Valentin Antov"	"24"	"123"	"145"	"Bulgaristan"	"Associazione Calcio Monza"	"£981.124"	"D C"	"66,53"	"75,62"
""	"Olivier Boscagli"	"27"	"144"	"145"	"Fransa,Monako"	"Brighton & Hove Albion"	"£36.873.000"	"D LC"	"67,62"	"67,83"
""	"Daryl Dike"	"25"	"122"	"145"	"Amerika Birleşik Devletleri,Nijerya"	"West Bromwich Albion"	"£993.261"	"ST "	"60,52"	"63,4"
""	"Saïd Benrahma"	"30"	"130"	"145"	"Cezayir,Fransa"	"Neom Sports Club"	"£17.820.000"	"AM RLC"	"65,19"	"65,19"
""	"Omar Al-Somah"	"36"	"117"	"145"	"Suriye"	"Al-Hazem Saudi Club"	"£598.400"	"ST "	"59,71"	"59,71"
""	"Salem Al-Dawsari"	"34"	"139"	"145"	"Suudi Arabistan"	"Al-Hilal Saudi Football Club"	"£15.283.972"	"M/AM RL"	"69,52"	"69,52"
""	"Leonel Pérez"	"21"	"118"	"145"	"Arjantin"	"GRE"	"£5.460.562"	"DM/M C"	"62,34"	"73,94"
""	"Yehvann Diouf"	"25"	"135"	"145"	"Senegal,Fransa"	"OGC Nice"	"£6.262.474"	"GK "	"67,44"	"72,04"
""	"Lilian Brassier"	"25"	"136"	"145"	"Fransa,Guadeloupe"	"Stade Rennais FC"	"£19.967.368"	"D LC"	"67,87"	"71,03"
""	"Yacine Adli"	"25"	"135"	"145"	"Fransa,Cezayir"	"Al-Shabab Football Club"	"£30.780.004"	"DM/M/AM C"	"65,92"	"67,96"
""	"Fernando De Paul"	"34"	"113"	"145"	"Şili,Arjantin"	"Colo Colo"	"£300.000.000"	"GK "	"61,44"	"61,44"
""	"Marko Pjaca"	"30"	"120"	"145"	"Hırvatistan"	"FC Twente"	"£4.459.374"	"AM/ST RLC"	"59,52"	"59,52"
""	"Sacha Boey"	"25"	"135"	"145"	"Fransa,Kamerun,Belçika"	"FC Bayern München"	"£4.212.800"	"D/WB RL"	"67,66"	"71,16"
""	"Nikola Vlašić"	"27"	"143"	"145"	"Hırvatistan"	"Torino"	"£17.637.466"	"M/AM/ST RLC"	"68,1"	"68,1"
""	"Shina Ayodele"	"19"	"87"	"145"	"Nijerya"	"LOSC Lille"	"£1.724.092"	"ST "	"53,95"	"75,53"
""	"Renato Marin"	"19"	"102"	"145"	"İtalya,Brezilya"	"Paris Saint-Germain"	"£2.782.745"	"GK "	"56,44"	"72,95"
""	"Ante Crnac"	"21"	"114"	"145"	"Hırvatistan"	"Norwich City"	"£6.760.000"	"AM/ST RC"	"62,62"	"74,97"
""	"Vladimír Darida"	"35"	"119"	"145"	"Çekya"	"Hradec Kralové"	"£300.000.000"	"DM/M C"	"62,38"	"62,38"
""	"Tanguy Nianzou"	"23"	"129"	"145"	"Fransa,Fildişi Sahilleri"	"Sevilla"	"£7.081.885"	"D C"	"68,02"	"75,53"
""	"Jiří Pavlenka"	"33"	"125"	"145"	"Çekya"	"AS PAOK Salonika"	"£300.000.000"	"GK "	"65,89"	"65,89"
""	"Adil Aouchiche"	"23"	"110"	"145"	"Cezayir,Fransa"	"FC Schalke 04"	"£948.596"	"M/AM LC"	"58,58"	"69,19"
""	"Nəriman Axundzadə"	"21"	"125"	"145"	"Azerbaycan"	"Columbus Crew"	"£4.633.261"	"AM/ST R"	"61,71"	"70,21"
""	"Matteo Dams"	"21"	"125"	"145"	"Belçika"	"Al-Ahli Saudi Football Club"	"£17.100.000"	"D/WB LC"	"63,88"	"72,69"
""	"Nafairon Landvreugd"	"17"	"89"	"145"	"Hollanda"	"AFC Ajax"	"£4.580.296"	"M/AM RL"	"51,32"	"71,07"
""	"Erik Sviatchenko"	"33"	"124"	"145"	"Danimarka,Ukrayna,Amerika Birleşik Devletleri"	"Houston Dynamo FC"	"£300.000.000"	"D C"	"67,62"	"67,62"
""	"Rasmus Falk"	"33"	"119"	"145"	"Danimarka"	"Odense Boldklub"	"£300.000.000"	"DM/M/AM C"	"64,86"	"64,86"
""	"Martin Braithwaite"	"34"	"130"	"145"	"Danimarka,Guyana"	"GRE"	"£300.000.000"	"AM/ST RL"	"62,9"	"62,9"
""	"Frederik Rønnow"	"33"	"141"	"145"	"Danimarka"	"1. FC Union Berlin"	"£300.000.000"	"GK "	"70,78"	"70,78"
""	"Lucas Andersen"	"31"	"108"	"145"	"Danimarka"	""	"£0"	"M/AM LC"	"58,85"	"58,85"
""	"Riza Durmisi"	"31"	"108"	"145"	"Danimarka,Kuzey Makedonya,Arnavutluk"	"Aalborg Boldspilklub"	"£332.526"	"D/WB/M L"	"60,42"	"60,42"
""	"Yussuf Poulsen"	"31"	"127"	"145"	"Danimarka,Tanzanya"	"Hamburger Sport-Verein"	"£2.782.608"	"ST "	"65,74"	"65,74"
""	"Bradley Locko"	"23"	"135"	"145"	"Fransa,Kongo"	"PSV"	"£14.574.156"	"D/WB L"	"66,53"	"70,66"
""	"Markus Bay"	"28"	"87"	"145"	"Danimarka"	"Boldklubben Fremad Amager"	"£11.642"	"M/AM C"	"56,67"	"56,67"
""	"Rasmus Kristensen"	"28"	"143"	"145"	"Danimarka"	"Eintracht Frankfurt"	"£20.697.822"	"D/WB RC"	"70,74"	"71,04"
""	"Mikkel Duelund"	"28"	"119"	"145"	"Danimarka"	"Vejle Boldklub"	"£1.434.520"	"M/AM RLC"	"60,52"	"60,52"
""	"Mathias Jensen"	"29"	"141"	"145"	"Danimarka"	"Brentford"	"£39.208.400"	"DM/M C"	"66,94"	"66,94"
""	"Alejandro Iturbe"	"22"	"114"	"145"	"İspanya"	"Elche"	"£5.876.606"	"GK "	"59,17"	"71,7"
""	"Mads Hermansen"	"25"	"132"	"145"	"Danimarka"	"West Ham United"	"£28.466.110"	"GK "	"63,67"	"69,33"
""	"Jens Stage"	"28"	"142"	"145"	"Danimarka"	"SV Werder Bremen"	"£12.114.852"	"DM/M C"	"71,88"	"72,33"
""	"Jesper Lindstrøm"	"25"	"132"	"145"	"Danimarka"	"Parthenope"	"£3.707.446"	"AM RLC"	"63,49"	"66,05"
""	"Benjamin Hvidt"	"25"	"100"	"145"	"Danimarka"	"Esbjerg forenede Boldklubber"	"£192.647"	"DM/M C"	"58,71"	"72,38"
""	"Aaron Cresswell"	"35"	"115"	"145"	"İngiltere"	"Stoke City"	"£128.288"	"D/WB LC"	"59,81"	"59,81"
""	"Jonjo Shelvey"	"33"	"119"	"145"	"İngiltere,İrlanda Cumhuriyeti"	"Arabian Falcons Football Club"	"£448.167"	"DM C"	"64,93"	"64,93"
""	"Raphael Onyedika"	"24"	"136"	"145"	"Nijerya"	"Club Brugge KV"	"£13.076.831"	"DM/M C"	"66,96"	"70,7"
""	"Fabio Borini"	"34"	"90"	"145"	"İtalya"	"Salford City"	"£8.747"	"AM/ST RL"	"55,32"	"55,32"
""	"Robbie Brady"	"33"	"107"	"145"	"İrlanda Cumhuriyeti"	"Preston North End"	"£128.443"	"WB/M/AM L"	"57,31"	"57,31"
""	"Saido Berahino"	"32"	"77"	"145"	"Burundi,İngiltere"	""	"£0"	"AM/ST RC"	"52,14"	"52,14"
""	"Ben Davies"	"32"	"139"	"145"	"Galler"	"Tottenham Hotspur"	"£5.478.236"	"D LC"	"69,46"	"69,46"
""	"Nathan Redmond"	"31"	"106"	"145"	"İngiltere,Jamaika,İrlanda Cumhuriyeti"	""	"£0"	"AM RLC"	"60,43"	"60,43"
""	"Paddy McNair"	"30"	"121"	"145"	"Kuzey İrlanda"	"Hull City"	"£3.947.535"	"D/DM C"	"61,82"	"61,82"
""	"Daniel González"	"23"	"118"	"145"	"Şili"	"Universidad Católica"	"£1.285.070"	"D C"	"63,96"	"75,87"
""	"Patrick Roberts"	"28"	"123"	"145"	"İngiltere"	"Birmingham City"	"£4.111.800"	"AM RLC"	"63,49"	"63,49"
""	"Freddie Woodman"	"28"	"113"	"145"	"İngiltere"	"Liverpool"	"£259.350"	"GK "	"63,11"	"71,38"
""	"Andreas Pereira"	"29"	"139"	"145"	"Brezilya,Belçika"	"SEP"	"£12.760.354"	"M/AM LC"	"66,68"	"66,68"
""	"Jamal Lewis"	"27"	"114"	"145"	"Kuzey İrlanda,İngiltere"	"Preston North End"	"£743.161"	"D/WB L"	"59,67"	"64,34"
""	"Dwight McNeil"	"25"	"136"	"145"	"İngiltere"	"Everton"	"£16.428.500"	"M/AM RL"	"65,56"	"67,39"
""	"Dan Ballard"	"26"	"138"	"145"	"Kuzey İrlanda,İngiltere"	"Sunderland"	"£32.155.200"	"D C"	"73,12"	"75,24"
""	"Mario De Luis"	"23"	"122"	"145"	"İspanya"	"A. Madrid"	"£2.709.756"	"GK "	"61,39"	"70,99"
""	"Ainsley Maitland-Niles"	"28"	"138"	"145"	"İngiltere,Barbados"	"Olympique Lyonnais"	"£11.379.011"	"D/WB/DM/M RLC"	"64,86"	"64,86"
""	"Rhian Brewster"	"25"	"116"	"145"	"İngiltere,Barbados,Türkiye"	"Derby County"	"£3.651.000"	"ST "	"62,67"	"66,69"
""	"Oliver Skipp"	"25"	"127"	"145"	"İngiltere"	"Leicester City"	"£16.912.280"	"DM/M C"	"66,26"	"72,43"
""	"Ethan Galbraith"	"24"	"131"	"145"	"Kuzey İrlanda"	"Swansea City"	"£8.579.616"	"D/DM/M/AM RC"	"64,53"	"68,27"
""	"Tommy Doyle"	"23"	"123"	"145"	"İngiltere"	"Wolverhampton Wanderers"	"£12.744.987"	"DM/M C"	"64,04"	"71,47"
""	"Ayron del Valle"	"36"	"106"	"145"	"Kolombiya"	"Envigado Fútbol Club S.A."	"£32.309"	"AM/ST RL"	"58,24"	"58,24"
""	"Faustino Anjorin"	"23"	"128"	"145"	"İngiltere,Nijerya"	"Empoli Football Club"	"£3.909.930"	"M/AM LC"	"63"	"68,36"
""	"Owen Beck"	"23"	"124"	"145"	"Galler"	"Liverpool"	"£1.672.920"	"D/WB L"	"63,02"	"71,04"
""	"Anthony Elanga"	"23"	"138"	"145"	"İsveç,Kamerun,İngiltere"	"Newcastle United"	"£46.627.508"	"M/AM RL"	"64,57"	"66,72"
""	"Luke Thomas"	"24"	"125"	"145"	"İngiltere"	"Leicester City"	"£14.532.267"	"D/WB LC"	"62,76"	"70,55"
""	"Ethan Laird"	"24"	"121"	"145"	"İngiltere"	"Birmingham City"	"£5.100.300"	"D/WB RL"	"62,5"	"69,05"
""	"Kayne Ramsay"	"24"	"123"	"145"	"İngiltere"	"Charlton Athletic"	"£6.581.520"	"D RC"	"63,6"	"72,28"
""	"Thomas Jørgensen"	"20"	"127"	"145"	"Danimarka"	"Viborg Fodsports Forening"	"£5.319.581"	"M C"	"65,12"	"73,21"
""	"William Osula"	"22"	"126"	"145"	"Danimarka,Nijerya,İngiltere"	"Newcastle United"	"£12.199.600"	"ST RL"	"62,81"	"68,98"
""	"Marcin Bułka"	"25"	"140"	"145"	"Polonya"	"Neom Sports Club"	"£32.400.004"	"GK "	"67,72"	"70,03"
""	"Danny Ward"	"32"	"114"	"145"	"Galler"	"Wrexham"	"£300.000.000"	"GK "	"59,56"	"59,56"
""	"Nick Powell"	"31"	"96"	"145"	"İngiltere"	"Bradford City"	"£59.270"	"M/AM C"	"56,1"	"56,1"
""	"Youssef El Arabi"	"38"	"116"	"145"	"Fas,Fransa"	"FC Nantes"	"£117.540"	"ST "	"61,48"	"61,48"
""	"Tyrone Mings"	"32"	"141"	"145"	"İngiltere,Barbados"	"Aston Villa"	"£17.374.260"	"D LC"	"72,57"	"72,57"
""	"Adam Webster"	"30"	"139"	"145"	"İngiltere"	"Brighton & Hove Albion"	"£10.280.043"	"D C"	"68,66"	"68,66"
""	"James Forrest"	"34"	"122"	"145"	"İskoçya"	"Celtic"	"£208.985"	"M/AM RL"	"64,19"	"64,19"
""	"Ben Davies"	"30"	"117"	"145"	"İngiltere"	"Rangers"	"£629.856"	"D C"	"62,38"	"62,38"
""	"Demarai Gray"	"29"	"130"	"145"	"Jamaika,İngiltere"	"Birmingham City"	"£13.992.000"	"AM RL"	"63,58"	"63,58"
""	"Corentin Tolisso"	"31"	"140"	"145"	"Fransa,Togo"	"Olympique Lyonnais"	"£300.000.000"	"DM/M/AM C"	"65,4"	"65,4"
""	"Harrison Reed"	"30"	"130"	"145"	"İngiltere"	"Fulham"	"£15.001.151"	"DM/M C"	"65,37"	"65,37"
""	"Rodolfo Pizarro"	"31"	"106"	"145"	"Meksika,Amerika Birleşik Devletleri"	"Fútbol Club Juárez"	"£51.747"	"AM LC"	"60,08"	"60,08"
""	"Chris Mepham"	"27"	"127"	"145"	"Galler,İngiltere"	"West Bromwich Albion"	"£6.075.744"	"D C"	"67,62"	"71,4"
""	"Luca De La Torre"	"27"	"131"	"145"	"Amerika Birleşik Devletleri,İspanya"	"Charlotte Football Club"	"£8.159.338"	"M/AM RLC"	"65,12"	"66,06"
